user_id;items;item_id
u337;citrus fruit;13
u337;pip fruit;15
u337;beverages;31
u337;hard cheese;37
u337;pet care;96
u337;soda;103
u337;fruit/vegetable juice;105
u337;waffles;124
u338;shopping bags;167
u339;newspapers;162
u340;frankfurter;0
u340;other vegetables;22
u340;whole milk;24
u340;curd;26
u340;frozen potato products;53
u340;zwieback;61
u340;specialty bar;130
u340;dish cleaner;137
u341;sausage;1
u341;citrus fruit;13
u341;whole milk;24
u341;canned beer;108
u342;frankfurter;0
u342;rolls/buns;55
u343;salt;64
u343;salty snack;119
u343;cookware;154
u344;oil;68
u345;curd;26
u345;beverages;31
u345;cream cheese ;38
u345;rolls/buns;55
u345;pastry;58
u345;soda;103
u345;cake bar;125
u345;chewing gum;126
u346;other vegetables;22
u346;butter;25
u346;specialty chocolate;129
u347;citrus fruit;13
u348;frankfurter;0
u348;whole milk;24
u348;butter milk;28
u349;root vegetables;19
u349;whole milk;24
u349;butter;25
u349;processed cheese;39
u349;mayonnaise;43
u349;salty snack;119
u350;tropical fruit;14
u350;whole milk;24
u350;frozen meals;48
u350;bottled beer;107
u351;beef;10
u351;hamburger meat;11
u351;pip fruit;15
u352;berries;17
u352;whipped/sour cream;30
u352;cereals;81
u352;waffles;124
u352;shopping bags;167
u353;canned beer;108
u354;whipped/sour cream;30
u354;canned beer;108
u354;red/blush wine;116
u355;root vegetables;19
u355;domestic eggs;54
u355;margarine;69
u355;chocolate marshmallow;131
u355;candy;132
u356;whole milk;24
u356;soda;103
u357;beef;10
u358;frozen vegetables;46
u359;rolls/buns;55
u359;bottled beer;107
u360;whole milk;24
u360;hygiene articles;151
u361;whole milk;24
u362;citrus fruit;13
u362;whole milk;24
u362;curd;26
u362;soft cheese;35
u363;pastry;58
u363;fruit/vegetable juice;105
u364;frankfurter;0
u364;sausage;1
u364;pork;9
u364;pip fruit;15
u364;butter;25
u364;processed cheese;39
u364;white bread;56
u364;brown bread;57
u365;tropical fruit;14
u365;root vegetables;19
u365;whole milk;24
u365;whipped/sour cream;30
u365;domestic eggs;54
u366;frankfurter;0
u366;sausage;1
u366;root vegetables;19
u366;yogurt;29
u366;whipped/sour cream;30
u366;pastry;58
u366;napkins;152
u367;berries;17
u367;root vegetables;19
u367;other vegetables;22
u367;packaged fruit/vegetables;23
u367;whole milk;24
u367;curd;26
u367;curd cheese;41
u367;cat food;95
u367;specialty bar;130
u367;detergent;134
u368;rolls/buns;55
u368;brown bread;57
u368;pastry;58
u368;coffee;98
u368;bottled beer;107
u369;root vegetables;19
u369;packaged fruit/vegetables;23
u369;curd;26
u369;dessert;27
u369;frozen vegetables;46
u369;specialty fat;70
u369;coffee;98
u370;yogurt;29
u371;other vegetables;22
u371;bottled water;102
u372;berries;17
u372;white bread;56
u373;berries;17
u373;coffee;98
u374;other vegetables;22
u374;butter milk;28
u374;frozen meals;48
u374;bottled water;102
u375;rolls/buns;55
u375;newspapers;162
u376;ham;3
u376;citrus fruit;13
u376;whole milk;24
u376;whipped/sour cream;30
u376;rolls/buns;55
u376;pastry;58
u376;waffles;124
u376;hygiene articles;151
u377;whole milk;24
u377;frozen dessert;52
u377;salty snack;119
u377;napkins;152
u378;tropical fruit;14
u378;butter milk;28
u378;rolls/buns;55
u378;bottled water;102
u379;bottled water;102
u380;butter milk;28
u380;yogurt;29
u381;newspapers;162
u382;coffee;98
u383;bottled beer;107
u383;liquor;111
u384;onions;20
u384;butter;25
u384;whipped/sour cream;30
u384;hard cheese;37
u384;frozen vegetables;46
u384;pasta;66
u384;specialty fat;70
u384;syrup;106
u384;candy;132
u384;napkins;152
u384;cling film/bags;156
u385;hamburger meat;11
u385;hard cheese;37
u385;frozen meals;48
u385;pasta;66
u385;dog food;94
u385;salty snack;119
u385;shopping bags;167
u386;sausage;1
u386;liver loaf;2
u386;other vegetables;22
u386;cream cheese ;38
u386;pastry;58
u386;soap;149
u386;shopping bags;167
u387;hard cheese;37
u387;pastry;58
u387;napkins;152
u388;sausage;1
u388;tropical fruit;14
u388;condensed milk;33
u388;rolls/buns;55
u389;hamburger meat;11
u390;onions;20
u390;whole milk;24
u390;beverages;31
u390;frozen dessert;52
u391;coffee;98
u392;shopping bags;167
u393;yogurt;29
u393;rolls/buns;55
u393;pastry;58
u393;bottled water;102
u393;soda;103
u393;shopping bags;167
u394;soda;103
u395;sliced cheese;36
u396;sausage;1
u396;whole milk;24
u396;coffee;98
u397;yogurt;29
u397;chocolate;127
u398;domestic eggs;54
u398;rolls/buns;55
u398;dish cleaner;137
u398;hygiene articles;151
u399;whole milk;24
u400;meat;4
u400;other vegetables;22
u400;whole milk;24
u400;whipped/sour cream;30
u401;dish cleaner;137
u401;bathroom cleaner;141
u401;hygiene articles;151
u401;napkins;152
u402;other vegetables;22
u402;red/blush wine;116
u403;whole milk;24
u403;butter milk;28
u403;yogurt;29
u403;sliced cheese;36
u403;rolls/buns;55
u403;sweet spreads;91
u403;coffee;98
u403;fruit/vegetable juice;105
u403;long life bakery product;123
u403;shopping bags;167
u404;other vegetables;22
u404;whole milk;24
u404;rolls/buns;55
u404;Instant food products;79
u405;tropical fruit;14
u405;other vegetables;22
u406;baking powder;83
u406;bottled water;102
u406;salty snack;119
u406;chewing gum;126
u407;specialty bar;130
u408;ice cream;51
u409;frankfurter;0
u409;yogurt;29
u410;canned beer;108
u411;bottled water;102
u412;other vegetables;22
u412;whole milk;24
u412;rolls/buns;55
u412;margarine;69
u412;bottled water;102
u412;bottled beer;107
u413;citrus fruit;13
u413;tropical fruit;14
u413;onions;20
u413;other vegetables;22
u413;shopping bags;167
u414;sausage;1
u414;ham;3
u414;hamburger meat;11
u414;whole milk;24
u414;soda;103
u414;softener;135
u414;newspapers;162
u415;domestic eggs;54
u415;rolls/buns;55
u415;specialty bar;130
u415;napkins;152
u416;pork;9
u416;citrus fruit;13
u416;tropical fruit;14
u416;root vegetables;19
u416;other vegetables;22
u416;curd;26
u416;hygiene articles;151
u417;specialty cheese;42
u417;frozen vegetables;46
u417;coffee;98
u417;soda;103
u417;fruit/vegetable juice;105
u417;salty snack;119
u418;pork;9
u418;citrus fruit;13
u418;pip fruit;15
u418;yogurt;29
u418;fruit/vegetable juice;105
u418;sparkling wine;118
u419;beef;10
u419;berries;17
u419;whipped/sour cream;30
u419;domestic eggs;54
u419;rolls/buns;55
u420;other vegetables;22
u420;pet care;96
u421;chicken;7
u421;yogurt;29
u421;sliced cheese;36
u421;rolls/buns;55
u421;chewing gum;126
u421;dishes;153
u422;soda;103
u422;chewing gum;126
u423;whole milk;24
u424;rolls/buns;55
u425;bottled beer;107
u426;root vegetables;19
u426;pastry;58
u426;bottled water;102
u426;male cosmetics;144
u427;pastry;58
u428;berries;17
u428;pet care;96
u428;cake bar;125
u428;shopping bags;167
u429;citrus fruit;13
u429;tropical fruit;14
u429;root vegetables;19
u429;yogurt;29
u429;canned vegetables;86
u429;bottled water;102
u429;soda;103
u429;softener;135
u430;whole milk;24
u430;oil;68
u430;canned fruit;87
u430;fruit/vegetable juice;105
u431;soda;103
u431;misc. beverages;104
u432;bottled water;102
u432;soda;103
u433;tropical fruit;14
u433;other vegetables;22
u433;rolls/buns;55
u434;salty snack;119
u435;bottled water;102
u435;canned beer;108
u436;chocolate;127
u437;citrus fruit;13
u437;UHT-milk;32
u437;cream cheese ;38
u437;frozen vegetables;46
u438;bottled water;102
u438;canned beer;108
u438;male cosmetics;144
u439;onions;20
u439;other vegetables;22
u439;pastry;58
u439;bottled water;102
u439;soda;103
u439;napkins;152
u440;dessert;27
u440;oil;68
u440;cat food;95
u440;soda;103
u441;beef;10
u441;other vegetables;22
u441;whole milk;24
u441;frozen potato products;53
u441;rolls/buns;55
u441;oil;68
u441;margarine;69
u441;coffee;98
u441;dental care;143
u441;hygiene articles;151
u441;newspapers;162
u442;rolls/buns;55
u442;zwieback;61
u442;bottled water;102
u442;misc. beverages;104
u442;bottled beer;107
u442;canned beer;108
u442;brandy;109
u443;beef;10
u443;tropical fruit;14
u443;root vegetables;19
u443;onions;20
u443;other vegetables;22
u443;instant coffee;99
u443;soda;103
u444;soda;103
u445;coffee;98
u445;hygiene articles;151
u446;rolls/buns;55
u446;brown bread;57
u446;bottled water;102
u447;pork;9
u447;beef;10
u447;hamburger meat;11
u447;other vegetables;22
u447;whole milk;24
u447;frozen vegetables;46
u447;rolls/buns;55
u447;margarine;69
u447;shopping bags;167
u448;soda;103
u448;canned beer;108
u448;liquor (appetizer);114
u448;hygiene articles;151
u448;napkins;152
u448;newspapers;162
u449;sausage;1
u449;ham;3
u449;other vegetables;22
u449;ice cream;51
u449;white bread;56
u450;beef;10
u450;root vegetables;19
u450;other vegetables;22
u450;rolls/buns;55
u450;sugar;71
u451;whole milk;24
u451;butter;25
u451;bottled water;102
u451;bottled beer;107
u452;pork;9
u452;ice cream;51
u452;hygiene articles;151
u452;house keeping products;158
u453;berries;17
u453;packaged fruit/vegetables;23
u453;whole milk;24
u453;ice cream;51
u453;fruit/vegetable juice;105
u453;salty snack;119
u453;specialty bar;130
u454;sausage;1
u454;other vegetables;22
u454;curd;26
u454;yogurt;29
u454;whipped/sour cream;30
u454;frozen vegetables;46
u454;rolls/buns;55
u454;roll products ;59
u455;bottled water;102
u455;misc. beverages;104
u455;cling film/bags;156
u456;tropical fruit;14
u456;other vegetables;22
u456;packaged fruit/vegetables;23
u456;whole milk;24
u456;hard cheese;37
u456;frozen dessert;52
u456;rice;65
u456;bottled water;102
u457;herbs;21
u457;bottled water;102
u458;yogurt;29
u458;rolls/buns;55
u459;Instant food products;79
u460;specialty chocolate;129
u461;coffee;98
u462;bottled beer;107
u462;liquor;111
u463;beef;10
u463;root vegetables;19
u464;whole milk;24
u464;honey;73
u464;waffles;124
u465;frankfurter;0
u465;rolls/buns;55
u465;pastry;58
u465;snack products;122
u465;specialty bar;130
u466;frankfurter;0
u466;sausage;1
u466;liver loaf;2
u466;root vegetables;19
u466;curd;26
u466;frozen vegetables;46
u466;rolls/buns;55
u466;semi-finished bread;60
u466;hygiene articles;151
u466;photo/film;163
u467;other vegetables;22
u467;whole milk;24
u467;cream cheese ;38
u468;frankfurter;0
u468;root vegetables;19
u468;pickled vegetables;88
u468;soda;103
u468;seasonal products;133
u469;whole milk;24
u469;rolls/buns;55
u469;newspapers;162
u470;frankfurter;0
u470;margarine;69
u470;dental care;143
u471;other vegetables;22
u471;salty snack;119
u472;bottled water;102
u472;shopping bags;167
u473;pork;9
u473;onions;20
u473;whole milk;24
u473;butter;25
u473;rolls/buns;55
u473;pastry;58
u473;rum;112
u473;hygiene articles;151
u474;bottled water;102
u475;other vegetables;22
u475;whipped/sour cream;30
u475;specialty cheese;42
u475;domestic eggs;54
u476;hamburger meat;11
u476;whole milk;24
u476;curd;26
u476;pasta;66
u476;canned beer;108
u477;hamburger meat;11
u477;citrus fruit;13
u477;other vegetables;22
u478;shopping bags;167
u479;whole milk;24
u479;cream cheese ;38
u479;soda;103
u479;fruit/vegetable juice;105
u480;ice cream;51
u481;pastry;58
u481;bottled water;102
u482;ham;3
u482;pip fruit;15
u482;whole milk;24
u482;curd;26
u482;dessert;27
u482;butter milk;28
u482;whipped/sour cream;30
u482;sliced cheese;36
u482;cream cheese ;38
u482;white bread;56
u482;coffee;98
u482;long life bakery product;123
u482;chocolate;127
u482;baby cosmetics;148
u483;frankfurter;0
u483;soda;103
u484;sausage;1
u484;turkey;8
u484;beef;10
u484;root vegetables;19
u484;domestic eggs;54
u484;rolls/buns;55
u484;flour;63
u484;rice;65
u484;organic products;82
u484;misc. beverages;104
u484;napkins;152
u485;bottled beer;107
u486;bottled water;102
u486;bottled beer;107
u486;napkins;152
u487;meat;4
u487;other vegetables;22
u487;hard cheese;37
u487;frozen meals;48
u487;bottled water;102
u487;soda;103
u488;dessert;27
u488;candy;132
u489;other vegetables;22
u489;packaged fruit/vegetables;23
u489;UHT-milk;32
u489;bottled water;102
u490;beverages;31
u490;rolls/buns;55
u490;soda;103
u491;ham;3
u491;mustard;74
u491;canned fish;93
u492;specialty bar;130
u493;brown bread;57
u493;soda;103
u493;salty snack;119
u493;shopping bags;167
u494;whole milk;24
u494;cream cheese ;38
u494;coffee;98
u495;rolls/buns;55
u495;pastry;58
u495;red/blush wine;116
u496;bottled beer;107
u496;nut snack;121
u497;pet care;96
u497;bottled beer;107
u498;citrus fruit;13
u498;other vegetables;22
u498;soda;103
u499;pork;9
u499;other vegetables;22
u499;frozen vegetables;46
u499;hygiene articles;151
u500;other vegetables;22
u500;shopping bags;167
u501;white wine;115
u501;detergent;134
u502;whole milk;24
u502;dessert;27
u502;bottled water;102
u503;pip fruit;15
u503;white wine;115
u503;shopping bags;167
u504;sugar;71
u504;soda;103
u504;bottled beer;107
u505;tropical fruit;14
u505;pip fruit;15
u505;rolls/buns;55
u505;coffee;98
u505;fruit/vegetable juice;105
u505;candy;132
u506;root vegetables;19
u506;cream cheese ;38
u506;spread cheese;40
u506;frozen dessert;52
u506;white bread;56
u506;bottled water;102
u506;soda;103
u506;misc. beverages;104
u506;fruit/vegetable juice;105
u506;bottled beer;107
u507;soda;103
u507;misc. beverages;104
u508;whole milk;24
u508;curd;26
u509;tropical fruit;14
u509;other vegetables;22
u509;yogurt;29
u509;bottled water;102
u509;male cosmetics;144
u510;white bread;56
u510;brown bread;57
u511;brown bread;57
u511;sugar;71
u511;hygiene articles;151
u512;tropical fruit;14
u512;root vegetables;19
u512;coffee;98
u512;bottled water;102
u512;red/blush wine;116
u512;candy;132
u512;house keeping products;158
u512;shopping bags;167
u513;domestic eggs;54
u514;coffee;98
u514;detergent;134
u514;hygiene articles;151
u514;photo/film;163
u515;soda;103
u516;whole milk;24
u517;bottled beer;107
u518;pork;9
u518;beef;10
u518;berries;17
u518;packaged fruit/vegetables;23
u518;whole milk;24
u518;mayonnaise;43
u518;frozen fish;49
u518;frozen potato products;53
u518;oil;68
u518;mustard;74
u518;cat food;95
u518;coffee;98
u518;soda;103
u518;chocolate;127
u518;dish cleaner;137
u518;napkins;152
u518;newspapers;162
u519;other vegetables;22
u519;yogurt;29
u520;yogurt;29
u520;bottled water;102
u520;dishes;153
u521;sparkling wine;118
u522;bottled water;102
u522;candy;132
u523;citrus fruit;13
u523;berries;17
u523;other vegetables;22
u523;butter milk;28
u523;sugar;71
u523;fruit/vegetable juice;105
u523;hygiene articles;151
u524;hamburger meat;11
u524;root vegetables;19
u524;other vegetables;22
u524;whole milk;24
u524;rolls/buns;55
u525;packaged fruit/vegetables;23
u525;seasonal products;133
u526;other vegetables;22
u526;margarine;69
u527;soda;103
u528;whole milk;24
u528;yogurt;29
u528;frozen potato products;53
u528;margarine;69
u528;bottled water;102
u528;fruit/vegetable juice;105
u528;salty snack;119
u529;herbs;21
u529;yogurt;29
u530;citrus fruit;13
u530;spread cheese;40
u530;rolls/buns;55
u530;soda;103
u531;misc. beverages;104
u532;female sanitary products;147
u533;soda;103
u534;tropical fruit;14
u534;whole milk;24
u534;beverages;31
u534;white bread;56
u534;pasta;66
u534;shopping bags;167
u535;soda;103
u535;female sanitary products;147
u536;white bread;56
u536;bottled water;102
u536;soda;103
u536;waffles;124
u537;coffee;98
u537;chewing gum;126
u537;chocolate marshmallow;131
u538;tropical fruit;14
u538;root vegetables;19
u538;whole milk;24
u538;frozen vegetables;46
u538;honey;73
u538;baking powder;83
u538;coffee;98
u538;red/blush wine;116
u538;chocolate marshmallow;131
u539;pork;9
u539;pip fruit;15
u539;whole milk;24
u539;butter milk;28
u540;citrus fruit;13
u540;bottled water;102
u541;frankfurter;0
u542;frankfurter;0
u542;rolls/buns;55
u543;frankfurter;0
u543;tropical fruit;14
u543;pip fruit;15
u543;curd;26
u543;UHT-milk;32
u543;hard cheese;37
u543;domestic eggs;54
u543;rolls/buns;55
u543;hygiene articles;151
u543;napkins;152
u543;shopping bags;167
u544;other vegetables;22
u545;yogurt;29
u545;fruit/vegetable juice;105
u545;newspapers;162
u546;sausage;1
u546;whole milk;24
u546;yogurt;29
u546;brown bread;57
u546;cereals;81
u546;bottled water;102
u546;soda;103
u547;whole milk;24
u548;pip fruit;15
u548;whole milk;24
u548;curd;26
u548;pastry;58
u548;bottled water;102
u549;whole milk;24
u550;root vegetables;19
u550;other vegetables;22
u551;onions;20
u551;fruit/vegetable juice;105
u552;specialty chocolate;129
u553;hamburger meat;11
u553;domestic eggs;54
u554;photo/film;163
u555;rolls/buns;55
u555;soda;103
u555;snack products;122
u555;newspapers;162
u556;canned beer;108
u557;canned beer;108
u558;other vegetables;22
u558;curd;26
u558;frozen meals;48
u558;frozen potato products;53
u558;soda;103
u558;bottled beer;107
u558;kitchen towels;157
u558;candles;159
u559;canned beer;108
u560;curd;26
u560;whipped/sour cream;30
u560;rolls/buns;55
u560;zwieback;61
u560;spices;76
u561;butter;25
u561;fruit/vegetable juice;105
u561;newspapers;162
u562;other vegetables;22
u562;whole milk;24
u562;yogurt;29
u562;domestic eggs;54
u562;bottled water;102
u562;soda;103
u563;whole milk;24
u564;beef;10
u564;tropical fruit;14
u564;herbs;21
u564;whole milk;24
u564;curd;26
u564;yogurt;29
u564;whipped/sour cream;30
u564;sliced cheese;36
u565;sausage;1
u565;rolls/buns;55
u566;soda;103
u567;fruit/vegetable juice;105
u567;long life bakery product;123
u568;rolls/buns;55
u568;coffee;98
u568;long life bakery product;123
u568;detergent;134
u568;shopping bags;167
u569;pip fruit;15
u569;whole milk;24
u569;bottled water;102
u569;candy;132
u570;frozen vegetables;46
u570;bottled beer;107
u570;liquor (appetizer);114
u570;chewing gum;126
u570;napkins;152
u570;newspapers;162
u571;beverages;31
u572;hamburger meat;11
u572;root vegetables;19
u572;other vegetables;22
u572;domestic eggs;54
u572;roll products ;59
u572;oil;68
u572;margarine;69
u572;hygiene articles;151
u573;root vegetables;19
u573;other vegetables;22
u573;whole milk;24
u573;yogurt;29
u573;fruit/vegetable juice;105
u573;white wine;115
u574;canned beer;108
u575;frozen vegetables;46
u575;bottled beer;107
u576;canned beer;108
u577;newspapers;162
u578;rolls/buns;55
u579;hamburger meat;11
u579;UHT-milk;32
u579;salty snack;119
u580;pip fruit;15
u580;whole milk;24
u580;curd;26
u580;rum;112
u581;canned beer;108
u582;grapes;16
u582;root vegetables;19
u582;frozen vegetables;46
u582;domestic eggs;54
u582;white wine;115
u583;root vegetables;19
u583;packaged fruit/vegetables;23
u583;butter;25
u583;whipped/sour cream;30
u583;rolls/buns;55
u584;citrus fruit;13
u584;frozen vegetables;46
u584;rolls/buns;55
u584;canned beer;108
u584;salty snack;119
u585;cling film/bags;156
u585;pot plants;164
u586;frankfurter;0
u586;whole milk;24
u586;rolls/buns;55
u586;margarine;69
u586;baking powder;83
u586;bottled beer;107
u587;whole milk;24
u587;red/blush wine;116
u588;pork;9
u588;tropical fruit;14
u588;whole milk;24
u588;curd;26
u588;yogurt;29
u588;hard cheese;37
u588;frozen meals;48
u588;frozen dessert;52
u588;domestic eggs;54
u588;cereals;81
u588;baking powder;83
u588;fruit/vegetable juice;105
u588;soap;149
u589;chicken;7
u589;pastry;58
u590;sausage;1
u590;dish cleaner;137
u590;dishes;153
u591;specialty bar;130
u592;whipped/sour cream;30
u592;pastry;58
u592;specialty bar;130
u593;root vegetables;19
u593;brown bread;57
u594;rolls/buns;55
u594;soda;103
u595;other vegetables;22
u595;bottled beer;107
u595;red/blush wine;116
u596;citrus fruit;13
u596;tropical fruit;14
u596;berries;17
u596;root vegetables;19
u596;other vegetables;22
u596;whole milk;24
